"zip_code","year","avg_income","density"
13618,2022,66252.3049426411,21.7374255779961
13644,2022,52642.9391079713,9.2533891783841
13653,2022,48539.095904136,333.673067925176
13665,2022,64349.1531393282,152.132748595154
13668,2022,29349.0254366115,201.021967115922
13677,2022,54962.5861422628,6.38826102422479
13682,2022,67756.9132749085,7.53369592994563
13691,2022,61387.1562745736,645.88871940859
13692,2022,57004.2278576476,14.2296263927542
13698,2022,41225.1694258923,164.777488878897
13699,2022,50360.0221032541,742.252784976917
13702,2022,50125.0171226405,253.43197064796
13705,2022,79753.7609429482,5.33822983517034
13710,2022,49511.109115645,5.39935816915855
13726,2022,35950.8072916673,945.304684037266
13734,2022,40055.827477055,0.684243949246824
13741,2022,26351.3908513609,0.610527397029705
13765,2022,86408.1008194594,2.91334516271618
13799,2022,91337.7594479017,36.8691976360405
13803,2022,34302.3487709679,42.7258103449585
13806,2022,43712.4649482587,333.64175164877
13825,2022,42772.800505109,68.2792043493389
13846,2022,68381.5535927227,2071.09706127886
13861,2022,27913.8255559723,23.4478716298223
13865,2022,65824.1402584034,77.6499445424133
13869,2022,52999.7773657587,29.0717536731399
13881,2022,99236.651517794,55.1743860686846
13887,2022,87853.4256753476,870.434057811776
13894,2022,67861.3541600546,507.664232023132
13899,2022,47461.0010923144,159.095727732571
13916,2022,71809.3586878309,1231.15098663189
13917,2022,62491.0740808359,134.235938592468
13920,2022,51018.6472523109,1361.51968527067
13942,2022,73822.9938407615,0.324828077331426
13945,2022,57239.3966834268,140.445440343595
13970,2022,40017.4343196578,303.353789154123
13972,2022,57252.1588487152,12.7642697644931
13974,2022,77093.8818699894,457.654179117517
13985,2022,42510.2281711227,1220.53793027778
13996,2022,47018.8307316455,29.1270244675792
14003,2022,57324.3466947022,140.772413895924
14008,2022,87366.3589084039,372.979503521783
14011,2022,52535.7356546708,555.563905221452
14013,2022,66558.6678099493,420.804192009798
14057,2022,59260.2736279793,265.075877906432
14069,2022,85375.6172527487,1.96475467314803
14073,2022,54708.2160297191,15.0472937748523
14085,2022,43359.3449248628,100.698572533778
14102,2022,40968.6537238421,728.841322875465
14110,2022,80746.8604685184,799.768739529384
14121,2022,54527.9749349807,327.942162588053
14122,2022,69423.0720768317,2.19556638414155
14125,2022,41143.0947491483,98.4503248050337
14136,2022,60187.6285167077,86.9111061553762
14140,2022,61240.1091347076,127.523464628559
14143,2022,91928.4612305117,2544.5589711102
14150,2022,92381.4938247018,9.41203549153146
14153,2022,60068.083211986,46.3993317584298
14154,2022,25304.9836259562,105.029838870293
14155,2022,78654.4865052833,221.94589868358
14161,2022,65637.4538991362,175.397793563144
14166,2022,54788.5025235011,36.0529875601649
14183,2022,52674.0406672816,44.339816659753
14195,2022,67127.3983937183,82.1917554401454
14204,2022,71641.0573229969,627.13448299527
14217,2022,62269.5306644024,50.1036596862316
14218,2022,84846.1060574778,284.68409298752
14233,2022,42840.7314025563,458.943647057657
14235,2022,76143.6727758024,84.1840272990829
14236,2022,97934.0920194401,997.345886050016
14240,2022,57446.8495318814,228.611241593913
14252,2022,57708.4439983244,36.3504179431099
14269,2022,63770.0661153264,29.5677616193831
14272,2022,61240.7357701418,29.1024643484402
14312,2022,42905.1201023914,6.33930174059659
14321,2022,79833.5715006373,9.01775983616674
14322,2022,66948.7251126182,191.477608869763
14332,2022,37730.3293893007,2.35041468466275
14333,2022,64293.9740614534,304.517628283505
14337,2022,55312.2291099174,7.83671210787947
14340,2022,39096.3441554822,545.721652957775
14351,2022,45146.7648642357,26.5586225593435
14356,2022,27690.4631116369,2220.19383765507
14366,2022,52859.6978065913,211.073068570922
14378,2022,62043.4849294158,189.689790184094
14390,2022,69026.8594084518,204.06276858772
14391,2022,73028.708656979,0.0528568801516197
14411,2022,71013.9738331766,53.9003024495994
14413,2022,58950.4063330252,476.610849935212
14420,2022,66339.1912804331,1013.29883171733
14423,2022,72882.7058711521,8.98470913008733
14453,2022,64917.4091413249,228.409639562286
14454,2022,51881.4951011196,555.250082217575
14472,2022,54875.9215574433,10.9778724633023
14486,2022,37849.9795167194,83.4631319800701
14490,2022,44496.1267660282,1095.00461743535
14503,2022,71051.3145825485,13.6914219841694
14519,2022,45120.3427752778,83.6312591620487
14530,2022,40669.6049158454,13.537909653749
14531,2022,75238.7450161937,62.7752224932946
14532,2022,60317.4128362067,983.254808328279
14553,2022,63030.7672404981,30.2650990354555
14556,2022,88539.4681169277,186.652931816051
14567,2022,67590.2220365919,201.995204591899
14587,2022,48783.1767437242,6.51307812394884
14596,2022,39698.3729400358,123.719538730966
14605,2022,75300.4826497101,961.234619812583
14606,2022,52557.5204209478,422.666914326966
14614,2022,66279.9727251254,451.945653572237
14630,2022,69730.8764515249,75.3968560134137
14642,2022,51623.4926715751,229.61905800839
14649,2022,35987.5076974615,1776.91571486513
14681,2022,67050.4597316888,14.0283986040249
14702,2022,58423.916357242,21.2791256065692
14707,2022,52823.1895341168,30.8381934271307
14711,2022,69643.0011915035,547.467608518313
14736,2022,63631.3150356415,1.97430938677386
14775,2022,73024.4569595456,17.034714929263
14779,2022,50082.9721794031,422.925660528209
14782,2022,70611.1240041622,548.796876398723
14788,2022,76726.8577132381,585.323712658598
14791,2022,39260.2681423032,373.368147025535
14798,2022,57264.2844359851,270.678276895046
14802,2022,84748.0300938898,5.51907596052699
14825,2022,45493.8577295101,257.990168465769
14842,2022,64250.7198035361,0.129281362718368
14845,2022,68107.1526046353,712.642553676259
14846,2022,36049.740009848,189.967446887209
14852,2022,90879.9666082825,0.402501013032517
14858,2022,64737.3852388695,10.6425140732422
14861,2022,69305.9226724557,583.617188475622
14876,2022,51462.247607651,202.40045505836
14883,2022,84695.4024986642,425.560805059752
14902,2022,83349.1682634777,89.62811007473
14907,2022,51375.5902694057,169.633443456019
14915,2022,42338.2279117834,937.899156810699
14922,2022,77170.7931250968,980.590080070161
14925,2022,82804.8255023669,1936.46173065097
14926,2022,30295.7337904712,14.5082436102839
14928,2022,68336.1554792187,52.4992159708999
14939,2022,31801.9569779358,25.0548842061901
14966,2022,85334.2977154272,652.093842463819
14970,2022,87824.7088583129,5.15877009581434
14982,2022,47832.2515482693,10.739132739013
14986,2022,51658.2642668376,332.652884049907
15004,2022,48959.7956888544,31.369596578628
15005,2022,33789.314326184,0.0208068900520806
15012,2022,55723.7482723493,28.0786598665558
15014,2022,65523.7868876828,23.2215947084899
15034,2022,48112.9467670506,504.667322261371
15054,2022,76776.890500928,1299.76171821533
15064,2022,51623.6979889021,6.03668271162142
15082,2022,50654.5154650958,5.96670053759473
15089,2022,74631.7954765091,559.269185296245
15097,2022,82347.1306562232,446.084397337762
15108,2022,56488.9582679377,294.839857648082
15116,2022,59390.2658502673,37.3988085998113
15140,2022,66106.6004762148,1.32650081011548
15142,2022,54905.1262710761,61.4103892606233
15156,2022,81789.7756227643,235.521557216269
15164,2022,74689.4132593364,591.174033954335
15167,2022,66318.5105217502,89.6494171775553
15172,2022,44351.9017414267,41.8410978264134
15173,2022,34148.0259471302,842.38189353471
15179,2022,34441.9616847925,451.609172108076
15193,2022,61492.9270721911,139.276286774116
15197,2022,83497.1044302072,59.5293052919348
15199,2022,48861.9483355444,54.3631399528748
15223,2022,34234.978419744,638.711376100698
15225,2022,69228.9769477952,704.039044724641
15228,2022,72120.7197380853,395.896591841989
15233,2022,69677.6253628081,396.988707772496
15252,2022,52547.3624054357,680.177210451282
15282,2022,77640.5616935647,671.670220243009
15297,2022,60119.5642768444,1.61543915636451
15299,2022,63361.9028541406,91.0998212319174
15313,2022,59317.4377658944,10.163580878105
15331,2022,49982.133812399,290.606810171741
15333,2022,57592.5695301595,50.0690751501291
15339,2022,56666.5701903465,317.468683025652
15349,2022,52028.8819722637,350.028942772635
15355,2022,44748.7336761024,0.234782936825565
15356,2022,68683.721486272,2633.34588183821
15363,2022,54806.9347447775,310.672395600453
15364,2022,56989.1533505117,9.3053287039115
15367,2022,62529.5340470115,355.576510072359
15372,2022,56699.3918134296,60.8876853696482
15374,2022,55782.2589500799,1257.73822461097
15384,2022,54953.2427467272,21.0739917605575
15402,2022,62071.600619161,399.33432988399
15404,2022,61594.6945744158,5.29408183750327
15429,2022,41495.9431053288,735.54898594818
15434,2022,51525.8372319486,25.4746453641422
15435,2022,43992.287113288,412.400247956885
15441,2022,58032.48277994,1437.97829588111
15455,2022,80216.825851512,0.0153722757649372
15463,2022,43800.720692734,150.411420569281
15479,2022,64801.5257668645,31.4958471102329
15485,2022,24330.1109876014,26.6390379247815
15495,2022,76806.7309626988,158.80313763529
15500,2022,73996.625830418,413.948297204634
15502,2022,55977.5458606813,0.739871038999734
15504,2022,56044.3016005558,11.2493384163377
15509,2022,85474.7646995585,41.6550259447271
15528,2022,47935.5938985545,26.7933615038194
15532,2022,68141.8984139078,185.959245490079
15543,2022,58859.6703510165,2.74344754709898
15549,2022,46701.9968117414,570.191224905647
15556,2022,49781.7735506381,172.046764341967
15569,2022,51393.2979251445,160.255452462718
15575,2022,84785.5371436289,433.347192645311
15578,2022,81544.7188444515,432.879079432131
15581,2022,20164.4470662649,20.019943778058
15583,2022,50194.2177780628,0.40825969667935
15601,2022,62455.5013354047,437.295428650997
15642,2022,39918.392085428,0.444105812120889
15647,2022,54494.7384372107,283.66088674563
15685,2022,65840.9121819695,335.532613210016
15689,2022,58759.2184854936,803.62512103774
15697,2022,44163.5539934939,17.4387889184608
15708,2022,62747.3800175382,41.7070680907924
15721,2022,52865.4186711384,1.85456557397535
15722,2022,69437.2604726215,6.73652670067452
15751,2022,110063.197740308,258.940429356925
15753,2022,42396.1834500357,493.773513840422
15763,2022,52170.9227000132,17.9301205212736
15774,2022,43594.9176232594,1056.22395262824
15788,2022,72903.3158874843,241.669083261458
15789,2022,59834.9580397413,285.720788490808
15796,2022,48939.8518621467,249.744639438399
15797,2022,65032.5200496333,726.131235870891
15809,2022,49098.3805698707,3.70913748226744
15816,2022,36861.6255377713,81.4071444271677
15835,2022,81838.7117875463,1410.90771694336
15857,2022,72667.7524687994,252.01202519061
15872,2022,60328.6818136535,15.4679921650443
15877,2022,73028.3192989205,135.718754487652
15878,2022,92774.7122472507,670.827446919446
15882,2022,49469.2944420533,12.9612720054675
15884,2022,71313.7598720044,247.302721985194
15887,2022,54188.1838604271,170.519895408456
15890,2022,72242.0969482739,1295.98238718104
15896,2022,48757.66282408,322.272811316515
15899,2022,93091.6033609823,271.364609877802
15905,2022,72479.125893314,359.13456740591
15911,2022,56394.9934630521,227.049925533434
15914,2022,43772.9566689546,192.272812167152
15917,2022,31853.7797418656,41.7265171889915
15922,2022,86594.2591095565,397.670831825778
15933,2022,67983.7938779115,20.3536030187795
15944,2022,69936.4418461487,466.235261803328
15949,2022,62212.9739994795,246.911148577494
15966,2022,46272.4121754381,673.930599701279
